,file,sampling point,stiffness,strength,yaw,x_offset,cup_a,cup_b,cup_c,cups engaged,result,cup engagement
766,2023083_proxy_sample_8_yaw_45_rep_1_stiff_high_force_low.json,8,3_high_stiffness,1_low_strength,45,0.0,yes,yes,yes,3,Good Pick,2 or 3
767,2023087_proxy_sample_4_yaw_-15_offset_0.02_rep_0_stiff_low_force_low.json,4,1_low_stiffness,1_low_strength,-15,0.02,no,no,yes,1,Bad Pick,0 or 1
768,2023087_proxy_sample_5_yaw_45_offset_0.005_rep_0_stiff_low_force_low.json,5,1_low_stiffness,1_low_strength,45,0.005,yes,yes,yes,3,Good Pick,2 or 3
769,2023088_proxy_sample_4_yaw_45_offset_0.02_rep_0_stiff_medium_force_medium.json,4,2_medium_stiffness,2_medium_strength,45,0.02,no,yes,yes,2,Bad Pick,2 or 3
770,20230728_proxy_sample_4_yaw_0_rep_0_stiff_medium_force_high.json,4,2_medium_stiffness,3_high_strength,0,0.0,yes,yes,yes,3,Bad Pick,2 or 3
771,2023087_proxy_sample_8_yaw_45_offset_0.005_rep_0_stiff_low_force_medium.json,8,1_low_stiffness,2_medium_strength,45,0.005,yes,yes,yes,3,Bad Pick,2 or 3
772,2023083_proxy_sample_1_yaw_-15_rep_1_stiff_medium_force_medium.json,1,2_medium_stiffness,2_medium_strength,-15,0.0,yes,yes,yes,3,Bad Pick,2 or 3
773,2023087_proxy_sample_0_yaw_-15_offset_0.005_rep_0_stiff_high_force_low.json,0,3_high_stiffness,1_low_strength,-15,0.005,yes,yes,yes,3,Good Pick,2 or 3
774,2023083_proxy_sample_4_yaw_-15_offset_0.015_rep_0_stiff_high_force_medium.json,4,3_high_stiffness,2_medium_strength,-15,0.015,no,no,yes,1,Bad Pick,0 or 1
775,2023087_proxy_sample_8_yaw_-15_offset_0.01_rep_0_stiff_low_force_medium.json,8,1_low_stiffness,2_medium_strength,-15,0.01,yes,yes,yes,3,Bad Pick,2 or 3
776,20230728_proxy_sample_8_yaw_60_rep_0_stiff_medium_force_high.json,8,2_medium_stiffness,3_high_strength,60,0.0,yes,yes,yes,3,Bad Pick,2 or 3
777,2023087_proxy_sample_5_yaw_-15_offset_0.02_rep_0_stiff_low_force_low.json,5,1_low_stiffness,1_low_strength,-15,0.02,no,no,yes,1,Bad Pick,0 or 1
778,2023083_proxy_sample_4_yaw_45_rep_1_stiff_medium_force_low.json,4,2_medium_stiffness,1_low_strength,45,0.0,yes,yes,yes,3,Good Pick,2 or 3
779,2023088_proxy_sample_5_yaw_-15_offset_0.01_rep_0_stiff_medium_force_low.json,5,2_medium_stiffness,1_low_strength,-15,0.01,no,no,yes,1,Bad Pick,0 or 1
780,2023087_proxy_sample_7_yaw_-15_offset_0.01_rep_0_stiff_low_force_low.json,7,1_low_stiffness,1_low_strength,-15,0.01,yes,yes,yes,3,Good Pick,2 or 3
781,2023083_proxy_sample_5_yaw_-15_rep_1_stiff_low_force_low.json,5,1_low_stiffness,1_low_strength,-15,0.0,no,yes,yes,2,Bad Pick,2 or 3
782,2023082_proxy_sample_4_yaw_45_rep_0_stiff_high_force_low.json,4,3_high_stiffness,1_low_strength,45,0.0,yes,yes,no,2,Good Pick,2 or 3
783,2023087_proxy_sample_2_yaw_-15_offset_0.01_rep_0_stiff_medium_force_medium.json,2,2_medium_stiffness,2_medium_strength,-15,0.01,no,no,yes,1,Bad Pick,0 or 1
784,2023083_proxy_sample_4_yaw_-15_rep_1_stiff_medium_force_medium.json,4,2_medium_stiffness,2_medium_strength,-15,0.0,no,yes,yes,2,Bad Pick,2 or 3
785,2023083_proxy_sample_0_yaw_45_rep_1_stiff_high_force_medium.json,0,3_high_stiffness,2_medium_strength,45,0.0,yes,yes,no,2,Bad Pick,2 or 3
786,2023082_proxy_sample_6_yaw_-15_rep_0_stiff_high_force_low.json,6,3_high_stiffness,1_low_strength,-15,0.0,yes,yes,yes,3,Good Pick,2 or 3
787,2023087_proxy_sample_8_yaw_-15_offset_0.005_rep_0_stiff_high_force_low.json,8,3_high_stiffness,1_low_strength,-15,0.005,no,yes,yes,2,Good Pick,2 or 3
788,2023083_proxy_sample_2_yaw_-15_rep_1_stiff_low_force_low.json,2,1_low_stiffness,1_low_strength,-15,0.0,yes,yes,yes,3,Good Pick,2 or 3
789,2023087_proxy_sample_7_yaw_-15_offset_0.01_rep_0_stiff_low_force_medium.json,7,1_low_stiffness,2_medium_strength,-15,0.01,yes,yes,yes,3,Bad Pick,2 or 3
790,2023082_proxy_sample_7_yaw_-15_rep_0_stiff_high_force_medium.json,7,3_high_stiffness,2_medium_strength,-15,0.0,yes,yes,yes,3,Good Pick,2 or 3
791,2023087_proxy_sample_0_yaw_-15_offset_0.02_rep_0_stiff_low_force_low.json,0,1_low_stiffness,1_low_strength,-15,0.02,no,no,yes,1,Bad Pick,0 or 1
792,2023082_proxy_sample_1_yaw_45_rep_0_stiff_high_force_medium.json,1,3_high_stiffness,2_medium_strength,45,0.0,yes,yes,yes,3,Bad Pick,2 or 3
793,20230731_proxy_sample_7_yaw_-15_rep_0_stiff_low_force_medium.json,7,1_low_stiffness,2_medium_strength,-15,0.0,yes,yes,yes,3,Good Pick,2 or 3
794,2023087_proxy_sample_5_yaw_45_offset_0.01_rep_0_stiff_low_force_low.json,5,1_low_stiffness,1_low_strength,45,0.01,no,yes,yes,2,Good Pick,2 or 3
795,2023088_proxy_sample_8_yaw_45_offset_0.02_rep_0_stiff_medium_force_medium.json,8,2_medium_stiffness,2_medium_strength,45,0.02,no,yes,yes,2,Bad Pick,2 or 3
796,2023087_proxy_sample_7_yaw_45_offset_0.01_rep_0_stiff_high_force_low.json,7,3_high_stiffness,1_low_strength,45,0.01,yes,yes,yes,3,Good Pick,2 or 3
797,20230720_proxy_sample_0_yaw_60_rep_0_stiff_high_force_medium.json,0,3_high_stiffness,2_medium_strength,60,0.0,no,no,no,0,Bad Pick,0 or 1
798,2023087_proxy_sample_5_yaw_-15_offset_0.005_rep_0_stiff_high_force_low.json,5,3_high_stiffness,1_low_strength,-15,0.005,no,yes,yes,2,Good Pick,2 or 3
799,2023083_proxy_sample_4_yaw_45_rep_1_stiff_low_force_medium.json,4,1_low_stiffness,2_medium_strength,45,0.0,yes,yes,yes,3,Bad Pick,2 or 3
800,2023088_proxy_sample_0_yaw_45_offset_0.015_rep_0_stiff_medium_force_low.json,0,2_medium_stiffness,1_low_strength,45,0.015,no,no,yes,1,Bad Pick,0 or 1
801,2023088_proxy_sample_8_yaw_-15_offset_0.005_rep_0_stiff_medium_force_low.json,8,2_medium_stiffness,1_low_strength,-15,0.005,no,yes,yes,2,Good Pick,2 or 3
802,20230728_proxy_sample_1_yaw_0_rep_0_stiff_medium_force_high.json,1,2_medium_stiffness,3_high_strength,0,0.0,yes,yes,yes,3,Bad Pick,2 or 3
803,2023087_proxy_sample_2_yaw_-15_offset_0.015_rep_0_stiff_medium_force_medium.json,2,2_medium_stiffness,2_medium_strength,-15,0.015,no,no,yes,1,Bad Pick,0 or 1
804,2023088_proxy_sample_2_yaw_45_offset_0.01_rep_0_stiff_medium_force_low.json,2,2_medium_stiffness,1_low_strength,45,0.01,no,yes,yes,2,Good Pick,2 or 3
805,2023088_proxy_sample_7_yaw_-15_offset_0.02_rep_0_stiff_medium_force_low.json,7,2_medium_stiffness,1_low_strength,-15,0.02,no,no,no,0,Bad Pick,0 or 1
806,2023088_proxy_sample_3_yaw_-15_offset_0.015_rep_0_stiff_medium_force_medium.json,3,2_medium_stiffness,2_medium_strength,-15,0.015,no,no,yes,1,Bad Pick,0 or 1
807,2023087_proxy_sample_8_yaw_45_offset_0.02_rep_0_stiff_low_force_medium.json,8,1_low_stiffness,2_medium_strength,45,0.02,yes,yes,yes,3,Bad Pick,2 or 3
808,20230731_proxy_sample_4_yaw_-15_rep_0_stiff_low_force_high.json,4,1_low_stiffness,3_high_strength,-15,0.0,no,yes,no,1,Bad Pick,0 or 1
809,2023082_proxy_sample_3_yaw_45_rep_0_stiff_high_force_high.json,3,3_high_stiffness,3_high_strength,45,0.0,yes,yes,yes,3,Bad Pick,2 or 3
810,2023083_proxy_sample_2_yaw_-15_rep_1_stiff_low_force_medium.json,2,1_low_stiffness,2_medium_strength,-15,0.0,yes,yes,yes,3,Good Pick,2 or 3
811,20230720_proxy_sample_2_yaw_0_rep_0_stiff_high_force_medium.json,2,3_high_stiffness,2_medium_strength,0,0.0,no,no,yes,1,Bad Pick,0 or 1
812,2023088_proxy_sample_4_yaw_-15_offset_0.02_rep_0_stiff_medium_force_low.json,4,2_medium_stiffness,1_low_strength,-15,0.02,no,no,yes,1,Bad Pick,0 or 1
813,2023083_proxy_sample_4_yaw_-15_offset_0.01_rep_0_stiff_high_force_medium.json,4,3_high_stiffness,2_medium_strength,-15,0.01,no,no,yes,1,Bad Pick,0 or 1
814,2023087_proxy_sample_3_yaw_45_offset_0.01_rep_0_stiff_low_force_medium.json,3,1_low_stiffness,2_medium_strength,45,0.01,yes,yes,yes,3,Bad Pick,2 or 3
815,2023087_proxy_sample_0_yaw_45_offset_0.01_rep_0_stiff_low_force_low.json,0,1_low_stiffness,1_low_strength,45,0.01,no,no,yes,1,Bad Pick,0 or 1
816,2023088_proxy_sample_3_yaw_45_offset_0.01_rep_0_stiff_medium_force_low.json,3,2_medium_stiffness,1_low_strength,45,0.01,no,yes,yes,2,Good Pick,2 or 3
817,20230724_proxy_sample_3_yaw_0_rep_0_stiff_high_force_high.json,3,3_high_stiffness,3_high_strength,0,0.0,yes,yes,no,2,Bad Pick,2 or 3
